! Datafile from PARAM Created at : maandag 15, nov, 2004
!---------------------------------------------------------------
!Trial       Movie   Response             Time    
!---------------------------------------------------------------
   1       bd05n.wav     Z                0,984
   2       bd06n.wav     Z                1,609
   3       bd06n.wav     Z                1,094
   4       bd05n.wav     Z                1,000
   5       bd07n.wav     M                0,765
   6       bd07n.wav     M                1,016
   7       bd05n.wav     Z                0,969
   8       bd06n.wav     Z                1,891
   9       bd07n.wav     M                1,062
  10       bd06n.wav     Z                1,031
  11       bd05n.wav     Z                1,016
  12       bd07n.wav     M                1,562
  13       bd07n.wav     M                1,640
  14       bd05n.wav     Z                2,984
  15       bd06n.wav     Z                0,969
  16       bd07n.wav     M                1,656
  17       bd06n.wav     M                2,469
  18       bd05n.wav     Z                1,078
  19       bd07n.wav     M                1,875
  20       bd07n.wav     M                2,016
  21       bd05n.wav     Z                1,453
  22       bd06n.wav     Z                1,250
  23       bd06n.wav     Z                1,109
  24       bd05n.wav     Z                1,890
  25       bd05n.wav     Z                1,453
  26       bd06n.wav     Z                1,015
  27       bd06n.wav     Z                0,922
  28       bd05n.wav     Z                0,984
  29       bd07n.wav     M                1,140
  30       bd07n.wav     M                2,063
  31       bd05n.wav     Z                2,500
  32       bd06n.wav     Z                1,703
  33       bd07n.wav     M                1,250
  34       bd06n.wav     M                1,828
  35       bd05n.wav     Z                1,328
  36       bd07n.wav     M                1,578
  37       bd07n.wav     M                1,765
  38       bd05n.wav     Z                1,312
  39       bd06n.wav     Z                1,516
  40       bd07n.wav     M                1,000
  41       bd05n.wav     Z                0,984
  42       bd07n.wav     M                1,563
  43       bd07n.wav     M                1,735
  44       bd06n.wav     M                0,969
  45       bd05n.wav     Z                1,062
  46       bd06n.wav     M                1,000
  47       bd06n.wav     Z                1,297
  48       bd05n.wav     Z                1,204
  49       bd07n.wav     M                0,844
  50       bd05n.wav     Z                1,000
  51       bd06n.wav     Z                2,234
  52       bd06n.wav     Z                1,188
  53       bd05n.wav     Z                0,844
  54       bd07n.wav     M                1,719
  55       bd07n.wav     M                0,907
  56       bd05n.wav     Z                1,000
  57       bd07n.wav     M                0,938
  58       bd06n.wav     Z                0,938
  59       bd06n.wav     M                1,656
  60       bd05n.wav     Z                0,906
