! Datafile from PARAM Created at : woensdag 28, apr, 2004
!---------------------------------------------------------------
!Trial       Movie   Response             Time    
!---------------------------------------------------------------
   1       bd01n.wav     #                0.000
   2       bd09n.wav     M                1.172
   3       bd01n.wav     Z                0.906
   4       bd09n.wav     M                1.047
   5       bd01n.wav     Z                1.094
   6       bd09n.wav     M                0.812
   7       bd06n.wav     M                0.968
   8       bd03n.wav     Z                0.859
   9       bd02n.wav     Z                0.828
  10       bd03n.wav     Z                0.937
  11       bd07n.wav     M                1.157
  12       bd08n.wav     M                0.813
  13       bd06n.wav     M                0.891
  14       bd01n.wav     Z                0.813
  15       bd06n.wav     M                1.156
  16       bd07n.wav     M                0.938
  17       bd05n.wav     M                0.907
  18       bd04n.wav     M                0.984
  19       bd07n.wav     M                1.047
  20       bd07n.wav     M                1.109
  21       bd05n.wav     M                1.000
  22       bd08n.wav     M                1.234
  23       bd03n.wav     Z                0.844
  24       bd08n.wav     M                0.875
  25       bd08n.wav     M                0.781
  26       bd02n.wav     Z                0.781
  27       bd06n.wav     M                1.265
  28       bd03n.wav     Z                0.766
  29       bd05n.wav     Z                1.047
  30       bd05n.wav     M                1.062
  31       bd04n.wav     Z                0.922
  32       bd07n.wav     M                0.828
  33       bd02n.wav     Z                0.813
  34       bd04n.wav     Z                0.781
  35       bd05n.wav     Z                0.922
  36       bd05n.wav     M                1.250
  37       bd03n.wav     Z                0.829
  38       bd09n.wav     M                0.797
  39       bd09n.wav     M                0.781
  40       bd04n.wav     Z                0.953
  41       bd07n.wav     M                1.281
  42       bd05n.wav     Z                1.079
  43       bd09n.wav     M                0.891
  44       bd04n.wav     Z                0.907
  45       bd03n.wav     Z                0.797
  46       bd06n.wav     M                0.984
  47       bd06n.wav     M                1.062
  48       bd04n.wav     Z                0.953
  49       bd01n.wav     Z                0.813
  50       bd02n.wav     Z                0.813
  51       bd01n.wav     Z                0.781
  52       bd06n.wav     M                0.750
  53       bd04n.wav     Z                0.968
  54       bd07n.wav     M                0.782
  55       bd03n.wav     Z                0.797
  56       bd06n.wav     M                0.829
  57       bd01n.wav     Z                0.766
  58       bd03n.wav     Z                0.781
  59       bd06n.wav     M                0.797
  60       bd02n.wav     Z                0.828
  61       bd03n.wav     Z                0.750
  62       bd05n.wav     Z                0.782
  63       bd03n.wav     Z                0.735
  64       bd04n.wav     Z                0.765
  65       bd09n.wav     M                0.718
  66       bd04n.wav     Z                0.891
  67       bd05n.wav     M                1.125
  68       bd02n.wav     Z                0.766
  69       bd07n.wav     M                0.766
  70       bd05n.wav     M                0.812
  71       bd02n.wav     Z                0.718
  72       bd07n.wav     M                0.734
  73       bd07n.wav     M                0.797
  74       bd01n.wav     Z                0.703
  75       bd07n.wav     M                0.781
  76       bd04n.wav     M                0.984
  77       bd03n.wav     Z                0.703
  78       bd07n.wav     M                0.782
  79       bd04n.wav     Z                0.719
  80       bd03n.wav     Z                0.719
  81       bd09n.wav     M                0.781
  82       bd05n.wav     M                1.078
  83       bd04n.wav     Z                0.812
  84       bd08n.wav     M                0.718
  85       bd03n.wav     Z                0.782
  86       bd05n.wav     Z                0.953
  87       bd09n.wav     M                0.813
  88       bd07n.wav     M                0.750
  89       bd05n.wav     M                0.937
  90       bd08n.wav     M                0.704
  91       bd03n.wav     Z                0.750
  92       bd06n.wav     M                0.766
  93       bd08n.wav     M                0.703
  94       bd01n.wav     Z                0.703
  95       bd06n.wav     M                0.890
  96       bd06n.wav     M                0.703
  97       bd04n.wav     Z                1.000
  98       bd04n.wav     Z                0.953
  99       bd06n.wav     M                0.704
 100       bd05n.wav     M                0.782
 101       bd06n.wav     M                0.703
 102       bd02n.wav     Z                0.734
 103       bd08n.wav     M                0.734
 104       bd07n.wav     M                0.813
