! Datafile from PARAM Created at : maandag 3, mei, 2004
!---------------------------------------------------------------
!Trial       Movie   Response             Time    
!---------------------------------------------------------------
   1       bd05n.wav     Z                1.125
   2       bd06n.wav     M                1.579
   3       bd06n.wav     M                0.985
   4       bd05n.wav     M                1.281
   5       bd04n.wav     Z                0.985
   6       bd04n.wav     Z                1.562
   7       bd05n.wav     Z                2.297
   8       bd06n.wav     M                1.047
   9       bd04n.wav     Z                2.281
  10       bd06n.wav     M                1.141
  11       bd05n.wav     M                1.688
  12       bd04n.wav     M                1.359
  13       bd04n.wav     M                1.406
  14       bd05n.wav     M                1.156
  15       bd06n.wav     M                1.156
  16       bd04n.wav     M                1.204
  17       bd06n.wav     M                0.953
  18       bd05n.wav     M                1.015
  19       bd04n.wav     M                2.000
  20       bd04n.wav     M                1.594
  21       bd05n.wav     M                1.406
  22       bd06n.wav     M                1.031
  23       bd06n.wav     M                1.110
  24       bd05n.wav     M                1.562
  25       bd05n.wav     M                1.469
  26       bd06n.wav     M                1.016
  27       bd06n.wav     M                1.703
  28       bd05n.wav     M                1.125
  29       bd04n.wav     Z                1.140
  30       bd04n.wav     M                1.500
  31       bd05n.wav     Z                1.375
  32       bd06n.wav     M                1.203
  33       bd04n.wav     Z                0.953
  34       bd06n.wav     M                1.125
  35       bd05n.wav     M                2.578
  36       bd04n.wav     M                1.672
  37       bd04n.wav     Z                1.500
  38       bd05n.wav     Z                1.562
  39       bd06n.wav     M                0.953
  40       bd04n.wav     Z                1.062
  41       bd05n.wav     M                0.968
  42       bd04n.wav     M                1.250
  43       bd04n.wav     Z                1.797
  44       bd06n.wav     M                0.906
  45       bd05n.wav     M                0.938
  46       bd06n.wav     M                1.484
  47       bd06n.wav     M                1.360
  48       bd05n.wav     M                1.250
  49       bd04n.wav     Z                1.172
  50       bd05n.wav     M                0.984
  51       bd06n.wav     M                1.578
  52       bd06n.wav     M                1.234
  53       bd05n.wav     M                1.250
  54       bd04n.wav     M                1.281
  55       bd04n.wav     Z                0.953
  56       bd05n.wav     M                1.437
  57       bd04n.wav     Z                1.000
  58       bd06n.wav     M                1.328
  59       bd06n.wav     M                0.985
  60       bd05n.wav     Z                0.969
