! Datafile from PARAM Created at : dinsdag 27, apr, 2004
!---------------------------------------------------------------
!Trial       Movie   Response             Time    
!---------------------------------------------------------------
   1       bd05n.wav     M                2.610
   2       bd06n.wav     M                1.500
   3       bd06n.wav     M                0.844
   4       bd05n.wav     Z                1.453
   5       bd04n.wav     Z                1.016
   6       bd04n.wav     Z                0.953
   7       bd05n.wav     Z                1.188
   8       bd06n.wav     M                0.766
   9       bd04n.wav     Z                1.125
  10       bd06n.wav     M                0.719
  11       bd05n.wav     Z                1.688
  12       bd04n.wav     Z                1.250
  13       bd04n.wav     Z                1.282
  14       bd05n.wav     Z                1.234
  15       bd06n.wav     M                0.891
  16       bd04n.wav     Z                1.500
  17       bd06n.wav     M                1.250
  18       bd05n.wav     M                0.750
  19       bd04n.wav     M                0.704
  20       bd04n.wav     Z                1.422
  21       bd05n.wav     Z                1.032
  22       bd06n.wav     M                1.375
  23       bd06n.wav     M                1.766
  24       bd05n.wav     Z                1.266
  25       bd05n.wav     Z                1.219
  26       bd06n.wav     M                1.266
  27       bd06n.wav     M                1.079
  28       bd05n.wav     Z                1.719
  29       bd04n.wav     Z                1.141
  30       bd04n.wav     Z                1.000
  31       bd05n.wav     Z                0.922
  32       bd06n.wav     Z                1.187
  33       bd04n.wav     Z                1.047
  34       bd06n.wav     M                0.844
  35       bd05n.wav     M                1.360
  36       bd04n.wav     Z                1.000
  37       bd04n.wav     Z                1.047
  38       bd05n.wav     Z                0.828
  39       bd06n.wav     M                0.860
  40       bd04n.wav     Z                0.875
  41       bd05n.wav     Z                0.954
  42       bd04n.wav     Z                0.922
  43       bd04n.wav     Z                0.907
  44       bd06n.wav     Z                0.859
  45       bd05n.wav     Z                0.766
  46       bd06n.wav     M                1.281
  47       bd06n.wav     M                1.032
  48       bd05n.wav     M                1.234
  49       bd04n.wav     M                1.032
  50       bd05n.wav     Z                1.312
  51       bd06n.wav     Z                1.063
  52       bd06n.wav     Z                0.703
  53       bd05n.wav     Z                1.172
  54       bd04n.wav     M                1.422
  55       bd04n.wav     Z                0.969
  56       bd05n.wav     M                0.891
  57       bd04n.wav     M                1.157
  58       bd06n.wav     Z                1.422
  59       bd06n.wav     M                0.782
  60       bd05n.wav     Z                0.703
