! Datafile from PARAM Created at : woensdag 1, dec, 2004
!---------------------------------------------------------------
!Trial       Movie   Response             Time    
!---------------------------------------------------------------
   1       bd05n.wav     Z                1,235
   2       bd06n.wav     Z                1,812
   3       bd06n.wav     Z                1,703
   4       bd05n.wav     Z                1,391
   5       bd07n.wav     Z                1,891
   6       bd07n.wav     Z                1,485
   7       bd05n.wav     Z                1,344
   8       bd06n.wav     Z                1,500
   9       bd07n.wav     Z                1,468
  10       bd06n.wav     Z                1,359
  11       bd05n.wav     Z                1,188
  12       bd07n.wav     Z                2,828
  13       bd07n.wav     Z                1,547
  14       bd05n.wav     Z                1,344
  15       bd06n.wav     Z                1,344
  16       bd07n.wav     M                1,734
  17       bd06n.wav     Z                1,265
  18       bd05n.wav     Z                1,203
  19       bd07n.wav     M                1,875
  20       bd07n.wav     M                1,610
  21       bd05n.wav     Z                1,235
  22       bd06n.wav     Z                1,578
  23       bd06n.wav     Z                1,250
  24       bd05n.wav     Z                1,265
  25       bd05n.wav     Z                1,282
  26       bd06n.wav     Z                1,188
  27       bd06n.wav     Z                1,203
  28       bd05n.wav     Z                1,125
  29       bd07n.wav     Z                1,171
  30       bd07n.wav     M                1,875
  31       bd05n.wav     Z                1,015
  32       bd06n.wav     Z                1,485
  33       bd07n.wav     M                1,922
  34       bd06n.wav     Z                1,266
  35       bd05n.wav     Z                1,297
  36       bd07n.wav     M                2,046
  37       bd07n.wav     M                1,329
  38       bd05n.wav     Z                1,094
  39       bd06n.wav     Z                1,515
  40       bd07n.wav     M                1,218
  41       bd05n.wav     Z                1,109
  42       bd07n.wav     M                1,063
  43       bd07n.wav     M                1,171
  44       bd06n.wav     Z                1,438
  45       bd05n.wav     Z                1,125
  46       bd06n.wav     Z                1,297
  47       bd06n.wav     Z                1,172
  48       bd05n.wav     Z                1,000
  49       bd07n.wav     M                1,235
  50       bd05n.wav     Z                1,032
  51       bd06n.wav     M                1,547
  52       bd06n.wav     Z                1,515
  53       bd05n.wav     Z                1,062
  54       bd07n.wav     M                0,938
  55       bd07n.wav     M                1,046
  56       bd05n.wav     Z                0,891
  57       bd07n.wav     M                1,125
  58       bd06n.wav     Z                1,329
  59       bd06n.wav     M                1,547
  60       bd05n.wav     Z                0,875
