! Datafile from PARAM Created at : woensdag 1, dec, 2004
!---------------------------------------------------------------
!Trial       Movie   Response             Time    
!---------------------------------------------------------------
   1       bd01n.wav     X                2,296
   2       bd09n.wav     M                0,859
   3       bd01n.wav     Z                0,765
   4       bd09n.wav     M                0,438
   5       bd01n.wav     Z                0,703
   6       bd09n.wav     M                0,610
   7       bd06n.wav     Z                0,563
   8       bd03n.wav     M                0,421
   9       bd02n.wav     Z                0,907
  10       bd03n.wav     Z                0,891
  11       bd07n.wav     M                0,797
  12       bd08n.wav     M                0,922
  13       bd06n.wav     Z                0,578
  14       bd01n.wav     Z                0,563
  15       bd06n.wav     Z                0,343
  16       bd07n.wav     M                0,860
  17       bd05n.wav     M                0,844
  18       bd04n.wav     Z                0,735
  19       bd07n.wav     M                0,984
  20       bd07n.wav     M                0,781
  21       bd05n.wav     M                0,813
  22       bd08n.wav     M                0,297
  23       bd03n.wav     M                0,828
  24       bd08n.wav     M                0,828
  25       bd08n.wav     M                0,703
  26       bd02n.wav     Z                0,656
  27       bd06n.wav     Z                0,828
  28       bd03n.wav     Z                0,532
  29       bd05n.wav     Z                0,547
  30       bd05n.wav     Z                0,797
  31       bd04n.wav     Z                0,969
  32       bd07n.wav     M                0,703
  33       bd02n.wav     M                0,735
  34       bd04n.wav     Z                0,578
  35       bd05n.wav     Z                0,375
  36       bd05n.wav     M                0,422
  37       bd03n.wav     Z                0,968
  38       bd09n.wav     Z                0,906
  39       bd09n.wav     M                0,703
  40       bd04n.wav     M                0,719
  41       bd07n.wav     M                0,844
  42       bd05n.wav     M                0,391
  43       bd09n.wav     M                0,703
  44       bd04n.wav     Z                1,031
  45       bd03n.wav     Z                0,812
  46       bd06n.wav     M                0,718
  47       bd06n.wav     M                0,766
  48       bd04n.wav     M                0,781
  49       bd01n.wav     Z                0,782
  50       bd02n.wav     Z                0,625
  51       bd01n.wav     Z                0,906
  52       bd06n.wav     M                0,500
  53       bd04n.wav     Z                0,781
  54       bd07n.wav     M                0,766
  55       bd03n.wav     Z                0,438
  56       bd06n.wav     Z                1,000
  57       bd01n.wav     Z                0,500
  58       bd03n.wav     Z                0,609
  59       bd06n.wav     M                0,875
  60       bd02n.wav     Z                0,578
  61       bd03n.wav     M                0,657
  62       bd05n.wav     Z                0,656
  63       bd03n.wav     Z                0,625
  64       bd04n.wav     Z                1,140
  65       bd09n.wav     M                0,875
  66       bd04n.wav     Z                0,813
  67       bd05n.wav     Z                0,938
  68       bd02n.wav     Z                0,703
  69       bd07n.wav     M                0,765
  70       bd05n.wav     Z                0,718
  71       bd02n.wav     Z                1,219
  72       bd07n.wav     M                0,750
  73       bd07n.wav     Z                0,641
  74       bd01n.wav     Z                1,391
  75       bd07n.wav     M                1,359
  76       bd04n.wav     Z                0,703
  77       bd03n.wav     Z                0,890
  78       bd07n.wav     M                0,750
  79       bd04n.wav     Z                0,610
  80       bd03n.wav     Z                1,438
  81       bd09n.wav     Z                0,297
  82       bd05n.wav     M                0,781
  83       bd04n.wav     M                0,907
  84       bd08n.wav     M                0,734
  85       bd03n.wav     M                0,782
  86       bd05n.wav     Z                0,953
  87       bd09n.wav     M                1,203
  88       bd07n.wav     Z                0,828
  89       bd05n.wav     M                0,828
  90       bd08n.wav     M                0,704
  91       bd03n.wav     M                0,703
  92       bd06n.wav     M                0,985
  93       bd08n.wav     M                0,781
  94       bd01n.wav     M                0,546
  95       bd06n.wav     Z                0,766
  96       bd06n.wav     Z                0,891
  97       bd04n.wav     M                0,860
  98       bd04n.wav     Z                0,734
  99       bd06n.wav     M                0,765
 100       bd05n.wav     M                0,593
 101       bd06n.wav     M                0,703
 102       bd02n.wav     Z                0,938
 103       bd08n.wav     M                0,703
 104       bd07n.wav     M                0,579
