! Datafile from PARAM Created at : dinsdag 9, nov, 2004
!---------------------------------------------------------------
!Trial       Movie   Response             Time    
!---------------------------------------------------------------
   1       bd05n.wav     Z                1,156
   2       bd06n.wav     Z                1,297
   3       bd06n.wav     Z                0,968
   4       bd05n.wav     Z                0,922
   5       bd07n.wav     M                0,922
   6       bd07n.wav     M                0,922
   7       bd05n.wav     Z                0,828
   8       bd06n.wav     Z                0,890
   9       bd07n.wav     M                1,094
  10       bd06n.wav     Z                0,844
  11       bd05n.wav     Z                0,844
  12       bd07n.wav     Z                0,922
  13       bd07n.wav     Z                1,047
  14       bd05n.wav     Z                0,875
  15       bd06n.wav     Z                0,843
  16       bd07n.wav     Z                1,000
  17       bd06n.wav     Z                0,922
  18       bd05n.wav     Z                0,844
  19       bd07n.wav     Z                1,032
  20       bd07n.wav     Z                0,984
  21       bd05n.wav     Z                0,953
  22       bd06n.wav     Z                0,953
  23       bd06n.wav     Z                0,906
  24       bd05n.wav     Z                0,937
  25       bd05n.wav     Z                0,766
  26       bd06n.wav     Z                0,984
  27       bd06n.wav     Z                0,813
  28       bd05n.wav     Z                0,969
  29       bd07n.wav     M                0,985
  30       bd07n.wav     M                0,875
  31       bd05n.wav     Z                1,078
  32       bd06n.wav     Z                1,343
  33       bd07n.wav     M                0,812
  34       bd06n.wav     M                0,859
  35       bd05n.wav     Z                0,843
  36       bd07n.wav     M                0,954
  37       bd07n.wav     M                0,969
  38       bd05n.wav     Z                0,781
  39       bd06n.wav     M                0,938
  40       bd07n.wav     M                0,859
  41       bd05n.wav     Z                0,782
  42       bd07n.wav     M                0,813
  43       bd07n.wav     M                0,750
  44       bd06n.wav     Z                0,859
  45       bd05n.wav     Z                0,968
  46       bd06n.wav     Z                1,250
  47       bd06n.wav     Z                0,906
  48       bd05n.wav     Z                0,907
  49       bd07n.wav     M                0,844
  50       bd05n.wav     M                0,844
  51       bd06n.wav     Z                0,938
  52       bd06n.wav     Z                0,968
  53       bd05n.wav     Z                1,063
  54       bd07n.wav     M                0,844
  55       bd07n.wav     M                0,875
  56       bd05n.wav     Z                0,734
  57       bd07n.wav     M                0,828
  58       bd06n.wav     Z                0,859
  59       bd06n.wav     Z                0,843
  60       bd05n.wav     Z                0,797
