! Datafile from PARAM Created at : maandag 29, nov, 2004
!---------------------------------------------------------------
!Trial       Movie   Response             Time    
!---------------------------------------------------------------
   1       bd05n.wav     Z                1,140
   2       bd06n.wav     Z                1,203
   3       bd06n.wav     Z                1,516
   4       bd05n.wav     Z                0,906
   5       bd07n.wav     Z                0,984
   6       bd07n.wav     M                1,360
   7       bd05n.wav     Z                1,016
   8       bd06n.wav     Z                1,079
   9       bd07n.wav     M                1,235
  10       bd06n.wav     Z                1,531
  11       bd05n.wav     Z                1,234
  12       bd07n.wav     Z                1,094
  13       bd07n.wav     M                1,735
  14       bd05n.wav     Z                0,891
  15       bd06n.wav     Z                1,078
  16       bd07n.wav     Z                0,890
  17       bd06n.wav     Z                0,937
  18       bd05n.wav     Z                2,125
  19       bd07n.wav     Z                0,984
  20       bd07n.wav     Z                1,625
  21       bd05n.wav     Z                1,516
  22       bd06n.wav     Z                1,485
  23       bd06n.wav     Z                1,234
  24       bd05n.wav     Z                1,078
  25       bd05n.wav     Z                0,829
  26       bd06n.wav     Z                1,047
  27       bd06n.wav     Z                0,906
  28       bd05n.wav     Z                0,750
  29       bd07n.wav     Z                0,890
  30       bd07n.wav     Z                0,829
  31       bd05n.wav     Z                0,766
  32       bd06n.wav     M                2,032
  33       bd07n.wav     M                1,516
  34       bd06n.wav     M                1,938
  35       bd05n.wav     Z                1,109
  36       bd07n.wav     Z                1,016
  37       bd07n.wav     M                1,735
  38       bd05n.wav     M                1,438
  39       bd06n.wav     Z                0,875
  40       bd07n.wav     Z                1,109
  41       bd05n.wav     M                1,156
  42       bd07n.wav     M                1,063
  43       bd07n.wav     M                1,609
  44       bd06n.wav     M                1,157
  45       bd05n.wav     Z                1,110
  46       bd06n.wav     Z                1,625
  47       bd06n.wav     Z                1,266
  48       bd05n.wav     Z                1,063
  49       bd07n.wav     Z                1,094
  50       bd05n.wav     Z                0,968
  51       bd06n.wav     Z                0,860
  52       bd06n.wav     Z                1,157
  53       bd05n.wav     Z                2,375
  54       bd07n.wav     M                1,141
  55       bd07n.wav     M                1,062
  56       bd05n.wav     M                1,562
  57       bd07n.wav     M                0,921
  58       bd06n.wav     M                1,219
  59       bd06n.wav     M                1,094
  60       bd05n.wav     Z                1,094
