! Datafile from PARAM Created at : vrijdag 19, nov, 2004
!---------------------------------------------------------------
!Trial       Movie   Response             Time    
!---------------------------------------------------------------
   1       bd05n.wav     Z                0,844
   2       bd06n.wav     Z                1,062
   3       bd06n.wav     Z                1,016
   4       bd05n.wav     Z                0,844
   5       bd07n.wav     M                0,781
   6       bd07n.wav     M                0,875
   7       bd05n.wav     Z                0,984
   8       bd06n.wav     Z                1,141
   9       bd07n.wav     M                0,891
  10       bd06n.wav     M                1,031
  11       bd05n.wav     Z                0,828
  12       bd07n.wav     M                1,156
  13       bd07n.wav     M                0,875
  14       bd05n.wav     Z                1,218
  15       bd06n.wav     M                1,250
  16       bd07n.wav     M                0,812
  17       bd06n.wav     M                1,047
  18       bd05n.wav     Z                0,781
  19       bd07n.wav     M                0,890
  20       bd07n.wav     M                0,859
  21       bd05n.wav     Z                0,906
  22       bd06n.wav     M                0,891
  23       bd06n.wav     M                1,297
  24       bd05n.wav     Z                0,828
  25       bd05n.wav     Z                0,968
  26       bd06n.wav     M                0,750
  27       bd06n.wav     M                0,859
  28       bd05n.wav     Z                1,000
  29       bd07n.wav     M                0,844
  30       bd07n.wav     M                0,813
  31       bd05n.wav     Z                0,766
  32       bd06n.wav     M                0,875
  33       bd07n.wav     M                0,828
  34       bd06n.wav     M                1,110
  35       bd05n.wav     Z                0,828
  36       bd07n.wav     M                0,875
  37       bd07n.wav     M                1,515
  38       bd05n.wav     Z                0,750
  39       bd06n.wav     M                1,015
  40       bd07n.wav     M                0,906
  41       bd05n.wav     Z                1,000
  42       bd07n.wav     M                0,828
  43       bd07n.wav     M                0,844
  44       bd06n.wav     M                1,015
  45       bd05n.wav     M                0,953
  46       bd06n.wav     M                0,969
  47       bd06n.wav     M                0,859
  48       bd05n.wav     Z                0,812
  49       bd07n.wav     M                0,906
  50       bd05n.wav     Z                0,797
  51       bd06n.wav     M                1,359
  52       bd06n.wav     M                1,359
  53       bd05n.wav     Z                0,813
  54       bd07n.wav     M                0,891
  55       bd07n.wav     M                0,860
  56       bd05n.wav     Z                1,062
  57       bd07n.wav     M                0,843
  58       bd06n.wav     Z                1,079
  59       bd06n.wav     Z                0,891
  60       bd05n.wav     Z                1,000
